id,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4299492742308730,【深秋颐和园美如画】#晚安北京#明天升旗时间06:37，降旗时间17:19；明天天气多云，气温5℃~17℃。深秋的颐和园已经美成这样，明天周末，可以去转转，晚安~ 摄影：颐和园微摄影团队 ,"https://wx2.sinaimg.cn/large/00788DfPly1fwlfqeoqs5j30j60asmzm.jpg,https://wx2.sinaimg.cn/large/006PUbx6ly1fwlfqembirj30j60aswgh.jpg,https://wx3.sinaimg.cn/large/006TlxNely1fwlfqfek7hj30j60csjuf.jpg,https://wx4.sinaimg.cn/large/006Tr4Txly1fwlfqeivgsj30j60asdjm.jpg,https://wx4.sinaimg.cn/large/006Tr4Txly1fwlfqg7p9sj30j60csjv6.jpg,https://wx4.sinaimg.cn/large/006Tr4Txly1fwlfqeijjij30j60aswfz.jpg,https://wx3.sinaimg.cn/large/006Toexgly1fwlfqf5523j30j60d30yo.jpg,https://wx2.sinaimg.cn/large/006PxjZVly1fwlfqers38j30j60csn0r.jpg,https://wx1.sinaimg.cn/large/006Tr4Txly1fwlfqevdbej30j60a0adb.jpg",,,2018-10-26,政务直通车,23,2,7,晚安北京,
4299477642447046,【60至64岁老年人下月领“养老卡”】#美丽北京·民生#市老龄办25日表示，60至64周岁老年人的北京通-养老助残卡将启动发放。11月1日起，已提交采集信息的老年人可到社区领卡。详戳↓↓↓ ,https://wx1.sinaimg.cn/large/902ace4bly1fwlxaqn7nij20fa1dh7a4.jpg,,,2018-10-26,政务直通车,5,4,6,美丽北京·民生,
4299462539189695,【“红袖标”魅力比拼！ “首都最美治安志愿者”邀你投票】有这样一群人不求回报奔波于城市街道，为我们带来温暖。他们有一个共同的名字：志愿者。2018年“首都最美治安志愿者”评选宣传活动启动啦！“红袖标”魅力比拼！ “首都最美治安志愿者”邀你投票 ,,,,2018-10-26,政务直通车,3,3,1,,
4299447439077318,【供暖11月7日点火试运行】#美丽北京·民生#25日，本市部署今冬供暖和扫雪铲冰工作，月底前，全市供热单位具备供热条件。本采暖季，全市供热面积将达8.7亿平方米，集中供热面积基本实现清洁化。 ,https://wx3.sinaimg.cn/large/902ace4bly1fwlttvbr5rj20dx1yoqdr.jpg,,,2018-10-26,政务直通车,7,15,28,美丽北京·民生,
4299432306599481,【读懂体检报告上的乙肝数据 】#提示#随着乙肝疫苗的普及，国内乙肝感染率在逐渐下降。乙肝的危害众所周知，那么，乙肝的检查数据你都能看懂吗？ ,https://wx4.sinaimg.cn/large/902ace4bly1fwls3aoku0j20ef30vk8p.jpg,,,2018-10-26,政务直通车,6,1,4,提示,
4299417249222867,【京港洽谈会签约35.3亿美元】#聚焦北京#25日，第22届京港洽谈会闭幕。在京港双向投资重点项目签约仪式上，共有15个重点项目签约，其中包括两个签署合作协议以及13个双向投资项目，签约金额折合35.3亿美元。下一步，本市市民将直接受惠于这些投资项目，未来将享受到更加人性化的轨道交通服务，以及来自 ...全文,https://wx1.sinaimg.cn/large/902ace4bly1fwlqd1q55tj20es1kfajs.jpg,,,2018-10-26,政务直通车,1,1,3,聚焦北京,
4299402145098453,来自不同地域和文化背景下不同年龄段的摄影师，用摄影独有的艺术形式呈现出了我们的缤纷世界与美好生活，恰到好处地体现出自己的独立思考与表达。#2018国际摄影周#十国摄影组织主席作品，有没有产生艺术的共鸣？ ,"https://wx4.sinaimg.cn/large/006Thrl6ly1fwlexo6n2sj30p80gs7i2.jpg,https://wx3.sinaimg.cn/large/0077X9E9ly1fwlexpy75vj30og0gadu0.jpg,https://wx4.sinaimg.cn/large/006PERXCly1fwlexrcukhj30o00je1ig.jpg,https://wx2.sinaimg.cn/large/0078aqivly1fwlexo3p62j30ap06tdjj.jpg,https://wx3.sinaimg.cn/large/006PvXomly1fwlexqs76wj30og0hkgzz.jpg,https://wx4.sinaimg.cn/large/006Px31jly1fwlexqsvbpj30og0ic7j9.jpg,https://wx1.sinaimg.cn/large/006PKX03ly1fwlexqu4skj30og0fne2j.jpg,https://wx1.sinaimg.cn/large/006Px31jly1fwlexp1xukj30og0g27sy.jpg,https://wx3.sinaimg.cn/large/006PKX03ly1fwlexwcbwzj30nb0z1kjl.jpg",,,2018-10-26,政务直通车,3,2,5,2018国际摄影周,
4299387042099678,【海内外1800余家文创企业齐聚京城】#美丽北京·文化#第十三届中国北京国际文化创意产业博览会25日正式开幕，来自海内外的1800余家文化创意企业齐聚北京，举办展览展示、推介交易、论坛交流等六大类近百场活动，全面推动国际文化创意产业交流合作。 ,https://wx3.sinaimg.cn/large/902ace4bly1fwlmw510hlj20f01biwoq.jpg,,,2018-10-26,政务直通车,1,2,6,美丽北京·文化,
4299371933382616,#美丽北京·秋#【秋意浓，一起品诗意赏秋光】秋意渐浓，正是观赏红叶的好时节。在古诗词中，红叶是“霜叶红于二月花”的艳丽，是“天然妆点秋屏列”的缤纷，是“冉冉秋光留不住”的怅然，是“孤梦家山远”的乡愁……读唯美诗词↓一起赏红叶。 ,"https://wx2.sinaimg.cn/large/006TgV2Sly1fwkcvsy92ej30j60yywj6.jpg,https://wx4.sinaimg.cn/large/006TgZ9hly1fwkcvstrdcj30j60yygpm.jpg,https://wx3.sinaimg.cn/large/006TgZ9hly1fwkcvu3g80j30j60yy786.jpg,https://wx3.sinaimg.cn/large/006TgV2Sly1fwkcvup7oaj30j60yytiu.jpg,https://wx1.sinaimg.cn/large/006UusoAly1fwkcvt1uyhj30j60yyjvs.jpg,https://wx4.sinaimg.cn/large/006TgV2Sly1fwkcvufcq5j30j60yydk3.jpg,https://wx1.sinaimg.cn/large/006Px6NEly1fwkcvue5rdj30j60yywiy.jpg,https://wx3.sinaimg.cn/large/006Px3eTly1fwkcvu784oj30j60yyq7l.jpg,https://wx4.sinaimg.cn/large/006T83VUly1fwkcvttjs1j30j60yygqm.jpg",,,2018-10-26,政务直通车,6,1,15,美丽北京·秋,
4299356830108986,【第三代氢燃料公交即将上路运营】#美丽北京·民生# 京城绿色公交车队再添新成员。5辆欧辉12米氢燃料电池城市客车已交付北京公交集团，将于近期在公交384路投入运营。第三代氢燃料汽车续航里程超过400公里，运营中能实现真正零排放。 ,https://wx4.sinaimg.cn/large/902ace4bly1fwljf8w4hzj20d918lgrx.jpg,,,2018-10-26,政务直通车,15,5,15,美丽北京·民生,
4299341730610900,【燕墩：小墩台蕴含的大历史】#美丽北京·文化#北京东城区南部有一座方形墩台，数百年来，它矗立在老北京城的南部，与其他几个方向的镇物一起，默默地守护着这座古老的城市。燕墩虽小，却蕴涵了很多的历史和知识，具有很高的文物价值，详戳↓ ,"https://wx2.sinaimg.cn/large/006Tr4vkly1fwkcmklprej30j60ebgn9.jpg,https://wx3.sinaimg.cn/large/006Px6NEly1fwkcmku9p6j30j60dyjst.jpg,https://wx3.sinaimg.cn/large/006TZZeNly1fwkhpltd5tj30j10cm0up.jpg,https://wx4.sinaimg.cn/large/006TlBauly1fwkhpml6iij30j60jago9.jpg,https://wx4.sinaimg.cn/large/006PKXWAly1fwkhpmn3iwj30j60c4jse.jpg,https://wx4.sinaimg.cn/large/006TZZeNly1fwkhqgnn6lj30dc37wto0.jpg",,,2018-10-26,政务直通车,12,6,12,美丽北京·文化,
4299326638914282,【大兴年内新增22家慈善超市】#美丽北京·民生#目前，在大兴区兴丰街道、观音寺街道、魏善庄镇、采育镇等镇街，已经有14家慈善超市完成签约。今年内，全区将完成22家慈善超市的选址和签约工作。这些慈善超市还将作为捐赠物资的接收点，推动社会捐助工作的可持续发展。 ,https://wx3.sinaimg.cn/large/902ace4bly1fwlfyfkf99j20es0hpn10.jpg,,,2018-10-26,政务直通车,11,4,5,美丽北京·民生,
4299311523724919,【北京二中亦庄办新校】#教育#北京二中亦庄学校启动建设，亦庄优质教育资源再扩容。新学校预计2020年开始招生。此次启动建设的二中亦庄学校位于开发区河西教育配套设施规划用地，占地面积82784.5平方米，是一所普通公办12年建制学校。 ,https://wx2.sinaimg.cn/large/902ace4bly1fwle7wteaej20fa0j4dj7.jpg,,,2018-10-26,政务直通车,7,2,6,教育,
4299296415247250,【市级环保精细化专项督察启动】#聚焦北京# 市环保局通报，市环保督察办、督察中心全面启动大气污染防治精细化管理专项督察工作。督察从10月24日开始将一直持续至11月20日。 ,https://wx1.sinaimg.cn/large/902ace4bly1fwlchgkhccj20em182qaz.jpg,,,2018-10-26,政务直通车,5,0,6,聚焦北京,
4299292719594990,【市政府举行外国驻华使节招待会】#聚焦北京#昨晚，北京市人民政府在新首钢高端产业综合服务区举行外国驻华使节招待会，来自110多个国家的驻华使节和国际组织驻华代表夫妇应邀出席。市委副书记、市长陈吉宁出席招待会并致辞。 ,https://wx4.sinaimg.cn/large/902ace4bly1fwlc272541j20dc0xtjvf.jpg,,,2018-10-26,政务直通车,5,1,6,聚焦北京,
4299258662686160,【燃！纪录片《极致中国》带你探寻独特的中国之美】#北京您好#今天周五，车辆限行尾号1和6；天气晴，3℃~14℃。从雪山、天坑、海洋，到羌族古老的取水仪式、嘉绒藏族的日常和疍家人的文化追寻……这部超燃的纪录片《极致中国》，集结国内外顶级探险家，以探险者视角，展现中国的自然奇观和传统 ...全文,,http://gslb.miaopai.com/stream/lMVZOQqsvA7J-v0PNeFMhW9X-8vqKm0OP-UUag__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=32,,2018-10-26,政务直通车,36,6,25,北京您好,
4290795416539410,【缺觉一周改变700个基因】#晚安北京#明天升旗时间06:12，降旗时间17:55；明天晴，11℃~25℃。缺觉一周改变700个基因，别以为第二天晚起就没事了。你是否认为晚上晚睡，第二天晚起就没事了？毕竟你睡足了这个年龄段该有的睡眠时间？不开玩笑，缺觉一周700多种基因就会发生改变。不要粗心与身体有关的一 ...全文,,"http://f.us.sinaimg.cn/001FgZ5glx07gTbCC1zW01040200S33Q0k01.mp4?label=mp4_720p&template=28&Expires=1566187182&ssig=pFkCvNCGgl&KID=unistore,video",,2018-10-02,政务直通车,20,10,28,晚安北京,
4290765213760234,【首都机场上线“民航电子临时乘机身份证明”】#美丽北京·民生##2018国庆节#10月1日起，首都机场在三座航站楼全面上线运行民航电子临时乘机身份证明。旅客可通过两个途径办理，详戳↓首都机场上线“民航电子临时乘机身份证明” ,,,,2018-10-02,政务直通车,3,1,5,"美丽北京·民生,2018国庆节",
4290735026549130,【第二十届北京国际旅游节开幕：中非丝路情 相聚在北京】#2018国庆节#10月1日上午，由北京市旅游发展委员会主办的第二十届北京国际旅游节在奥林匹克公园庆典广场拉开帷幕。今年的北京国际旅游节以“中非丝路情 相聚在北京”为主题，从10月1日持续到10月4日，围绕“一带一路”倡议，打造一场汇聚国际风 ...全文,"https://wx2.sinaimg.cn/large/0077ZdnXly1fvtm0fbqr9j30nm0frn0u.jpg,https://wx3.sinaimg.cn/large/0078dR9Aly1fvtm0qb1d8j30nm0frtcr.jpg,https://wx2.sinaimg.cn/large/0077X6lSly1fvtm0xficmj30nm0frtd3.jpg,https://wx4.sinaimg.cn/large/006Uuqr1ly1fvtm140cixj30nm0frq77.jpg,https://wx2.sinaimg.cn/large/0078dR9Aly1fvtm1acn1qj30nm0fr0wu.jpg,https://wx2.sinaimg.cn/large/0077UvEnly1fvtm1d1y0xj30nm0frtco.jpg,https://wx4.sinaimg.cn/large/00789YLJly1fvtm1sbslgj30nm0frgq0.jpg,https://wx2.sinaimg.cn/large/0077Wab8ly1fvtm251sdlj30nm0frjv8.jpg,https://wx4.sinaimg.cn/large/007890yqly1fvtm2ojkpuj30nm0fr0x5.jpg",,,2018-10-02,政务直通车,9,2,7,2018国庆节,
4290704849074214,【假期首日40.5万游客游园，提前预约可省现场等待时间】#2018国庆节#国庆假期第一天，共有40.5万游客游园祝福祖国生日。颐和园接待游客7.3万人次位列第一，同比增长46%；北海公园、北京动物园游客接待量达5.5万人次；天坛公园游客接待量近5.1万人次。本市五家市属公园及十处核心景区首次实行“预约游览 ...全文,https://wx1.sinaimg.cn/large/902ace4bly1fvtxr92ds7j20dc13pn2m.jpg,,,2018-10-02,政务直通车,6,5,2,2018国庆节,
4290674603453150,【好戏纷呈 2018中国戏曲文化周盛大开幕】#2018国庆节##美丽北京·乐活#10月1日，以“中国梦·中华魂·戏曲情”为主题的2018中国戏曲文化周在北京园博园鸣锣开唱。国庆期间，丰富多彩的戏曲文化活动接力登场，盛大的花车巡游表演、唯美精致的园林演出、高潮迭起的票友大赛、精彩绝伦的戏曲电影展映……为 ...全文,"https://wx1.sinaimg.cn/large/0078auqmly1fvtlurj9uhj30xc0m8q6x.jpg,https://wx1.sinaimg.cn/large/0077Z21Wly1fvtluv1b5vj30xc0m845y.jpg,https://wx4.sinaimg.cn/large/0078hgTGly1fvtluxzh09j30xc0m8tfd.jpg,https://wx4.sinaimg.cn/large/005xSOj7ly1fvtlv1ez3tj30xc0m845c.jpg,https://wx3.sinaimg.cn/large/0077W0Quly1fvtlvdzqlxj30xc0m8n0n.jpg,https://wx1.sinaimg.cn/large/00789Y5oly1fvtlvl5s1jj30xc0m8dnq.jpg,https://wx2.sinaimg.cn/large/0077Z21Wly1fvtlvpqq6ij30xc0m8wmd.jpg,https://wx1.sinaimg.cn/large/0078hgTGly1fvtlvuaie7j30xc0m8mzq.jpg,https://wx3.sinaimg.cn/large/006PUbZjly1fvtlw176ulj30xc0m8wmf.jpg",,,2018-10-02,政务直通车,7,3,3,"2018国庆节,美丽北京·乐活",
4290644396084319,【14种抗癌药平均降幅4.7%】#资讯#按照国务院对抗癌药专项采购的决策部署，北京市在9月1日8种抗癌药调整采购价格和医保支付标准的基础上，完成了第二批调价的6个品种的采购价格和医保支付标准调整。市卫计委介绍，患者即日起就可享受降价福利。 ,https://wx4.sinaimg.cn/large/902ace4bly1fvtqtbpfrqj20dc0kcwh4.jpg,,,2018-10-02,政务直通车,5,6,4,资讯,
4290621747765632,【国庆假期旅游推荐——京城黄金旅游线】#2018国庆节#您知道北京的中轴线吗？中轴线，也是京城的黄金旅游线路。这里隐藏了众多名扬海内外的文物古迹和文化景点。从南向北，天坛、前门、天安门、故宫、钟鼓楼、孔庙、国子监、雍和宫等尽数其中！这个国庆，可以去转转~ ,"https://wx1.sinaimg.cn/large/0077Vnu1ly1fvrkdzckgqj30dw0dwq5q.jpg,https://wx1.sinaimg.cn/large/006TpatKly1fvrkdzlqidj30dw0dw41l.jpg,https://wx2.sinaimg.cn/large/006pRDkuly1fvrkdzm4y5j30dw0dwwfa.jpg,https://wx4.sinaimg.cn/large/006T82rHly1fvrke01dxwj30dw0dwwi4.jpg,https://wx1.sinaimg.cn/large/006TpatKly1fvrke1fs9fj30go0godlf.jpg,https://wx2.sinaimg.cn/large/006U5XODly1fvrkdzv41tj30dw0dwq5w.jpg,https://wx2.sinaimg.cn/large/c12e3fd2ly1fvrkdzy4hzj20dw0dwjv4.jpg,https://wx3.sinaimg.cn/large/006U5XODly1fvrke0f50jj30dw0dw0wn.jpg,https://wx1.sinaimg.cn/large/006TqW5Aly1fvrke016i7j30dw0dw41j.jpg",,,2018-10-02,政务直通车,107,24,123,2018国庆节,
4290598679154545,【做好节日各项保障 让市民群众过好节】#聚焦北京#昨天是祖国69岁华诞，全市人民都沉浸在节日的喜悦之中。一早，市委书记蔡奇来到市委值班室，检查调度国庆期间城市运行保障等工作。他强调，要坚持以人民为中心的发展思想，时刻把人民群众冷暖安危放在心上，坚持“干部在岗、群众过节”，加强值班值守 ...全文,https://wx2.sinaimg.cn/large/902ace4bly1fvtlk9zjk3j20dc152dlj.jpg,,,2018-10-02,政务直通车,10,1,5,聚焦北京,
4290584036321697,【国庆前夕，北京旅游市场秩序整治再升级】#聚焦北京##2018国庆节#9月30日早，市旅游委牵头的联合执法检查组奔赴昌平十三陵景区外围对非法“一日游”进行执法检查，查封、关停了2家从事非法“一日游”的玉器店，并现场查处了一辆旅游黑车。数据显示，今年以来全市受理“一日游”投诉同比下降63%，旅游 ...全文,https://wx3.sinaimg.cn/large/902ace4bly1fvtjvquzavj20dc1j1471.jpg,,,2018-10-02,政务直通车,6,2,3,"聚焦北京,2018国庆节",
4290561374067940,【停下来，是为了再次起航】#北京您好#今天周二，车辆不限行；天气晴，11℃~24℃。有时候，你得停一下脚步，等一等心灵，让心情平和，试着学会“向内”看自己，想一想所拥有的美好事物，将会心生感恩，更懂珍惜。停下来，是为了再次起航～早安～ ,https://wx4.sinaimg.cn/large/902ace4bly1fvtha2reptj20k00by3zg.jpg,,,2018-10-02,政务直通车,17,3,8,北京您好,
4282460482771965,【6招帮你缓解坐骨神经痛】#晚安北京#明天升旗时间05:50，降旗时间18:32；明天多云，气温18℃-28℃。久坐一族必备！动作没难度，空余时间来一组，能有效放松筋骨，非常需要了！晚安～人人视频的秒拍视频 ,,"http://f.us.sinaimg.cn/0018D5H1lx07mYkW4tTa01040200hoZ50k010.mp4?label=mp4_720p&template=1280x720.27&Expires=1566187212&ssig=qWg5PcS8DM&KID=unistore,video",,2018-09-09,政务直通车,24,3,33,晚安北京,
4282445383740004,【1.2万人参加北京国际山地徒步大会】#美丽北京·乐活#9月8日为期两天的第九届北京国际山地徒步大会斋堂站拉开帷幕，共有来自约20个国家和地区的1.2万名徒步爱好者参加，乐享京西金秋美景。 ,https://wx1.sinaimg.cn/large/902ace4bly1fv3l655st8j20d81a5dxr.jpg,,,2018-09-09,政务直通车,6,3,2,美丽北京·乐活,
4282430279880391,【交通安全“救”在身边】道路交通事故猛于虎，一旦发生交通安全事故该怎么办？如何安全 正确地急救？这些急救知识要知道，关键时刻能救命！ 转发分享～ ,"https://wx1.sinaimg.cn/large/006RskvPly1fv359y5ou8j30m80os44o.jpg,https://wx2.sinaimg.cn/large/006qcjJMly1fv35a1a3n3j30m80tr45x.jpg,https://wx2.sinaimg.cn/large/006Uuql7ly1fv35a3y4k2j30m80y2q9n.jpg,https://wx1.sinaimg.cn/large/006Uuql7ly1fv35a78tdvj30m80l5n0r.jpg,https://wx1.sinaimg.cn/large/006STpZDly1fv35am2pxbg30m80qlh89.gif,https://wx4.sinaimg.cn/large/006RskvPly1fv35aoe4qtj30m80g2dis.jpg,https://wx2.sinaimg.cn/large/006Tz7gTly1fv35b75z9yj30m80icwho.jpg,https://wx4.sinaimg.cn/large/006PKYbKly1fv35b98h4pj30m80gxq5r.jpg,https://wx3.sinaimg.cn/large/006Uuql7ly1fv35bbf877j30m80jo78c.jpg",,,2018-09-09,政务直通车,3,2,5,,
4282415180758716,【“香港西九龙”高铁站已上线，北京出发约9小时直达，下周一车票开售】#美丽北京·民生#9月23日广深港高铁香港段将正式运营，这标志着内地高铁网延伸至香港，两地高铁实现互联互通。广深港高铁列车每天有多少趟？运行路线是怎样的？北京到香港坐高铁是多少钱？收藏分享～【消息】“香港西九龙”高铁站已上线，北京出发约9小时直达，下周一... ,,,,2018-09-09,政务直通车,20,15,10,美丽北京·民生,
4282400110070323,【北京城市副中心新设企业审批时间压缩至3天】#优化营商环境北京在行动#北京市工商行政管理局通州分局再度压缩新设企业的审批时间，办事人３天就可领到企业开办所需的营业执照、公章和发票～精简压缩内部程序，企业办照全程电子化，还有哪些登记便利措施，详戳↓ ,https://wx1.sinaimg.cn/large/902ace4bly1fv3fyyak3jj20cb0w9adz.jpg,,,2018-09-09,政务直通车,5,7,5,优化营商环境北京在行动,
4282385006578612,【致可爱的你：我们的8件小事】老师是一群你总赢不了的人，是我们成长的见证人，更是一群最可爱的人。 这些当时觉得很严厉的语句，不但伴随了我们的学生时代，更是每每想起就会泛起的蜜汁回忆。明天是教师节，记得给你的老师发个问候 ,"https://wx3.sinaimg.cn/large/006qcjJMly1fv32mztob7j30no0zitej.jpg,https://wx2.sinaimg.cn/large/006Uuql7ly1fv32n9yzw7j30no0zizqn.jpg,https://wx2.sinaimg.cn/large/006RskvPly1fv32ncs6dmj30no0zi44h.jpg,https://wx4.sinaimg.cn/large/006Uuql7ly1fv32nfy84aj30no0zi44i.jpg,https://wx3.sinaimg.cn/large/006QGn5Mly1fv32nivvo3j30no0ziwku.jpg,https://wx2.sinaimg.cn/large/006RQJG2ly1fv32nlp6bhj30no0ziq8r.jpg,https://wx3.sinaimg.cn/large/006RskvPly1fv32notkp1j30no0zi44y.jpg,https://wx3.sinaimg.cn/large/006Uuql7ly1fv32nrq41pj30no0ziag3.jpg,https://wx1.sinaimg.cn/large/006RQJG2ly1fv32nuzfy9j30no0zi0zk.jpg",,,2018-09-09,政务直通车,12,3,9,,
4282369903250519,【袁隆平获得未来科学大奖，说了这样一句话】9月8日，第三届未来科学大奖在京揭晓。袁隆平与李家洋、张启发分享生命科学奖。未来科学奖生命科学奖奖项委员会主席骆利群与获奖者现场连线，刚刚度过88岁生日的袁隆平说：这是对我的鼓励和鞭策，在接下来的研究中要更上一层楼！三大奖项获奖评语，详戳↓ ,"https://wx3.sinaimg.cn/large/006SCn62ly1fv3baipkeoj30j616ldn6.jpg,https://wx3.sinaimg.cn/large/006T835hly1fv3balqc3mj30j616ln45.jpg,https://wx1.sinaimg.cn/large/006Tpvr1ly1fv3bap2z0cj30j60y3ag3.jpg,https://wx2.sinaimg.cn/large/006SCn62ly1fv3baskn2uj30j60aqt9w.jpg",,,2018-09-09,政务直通车,29,22,18,,
4282356061860135,【首批港澳台居民居住证发出！6天已有1376人申办，全市设304个受理点】#美丽北京·民生#9月1日起，《港澳台居民居住证申领发放办法》正式实施，为最大限度方便证件办理，本市城区户籍派出所和远郊区城镇地区户籍派出所设置了304个受理点，截至9月6日，本市已有1376人申请办理该证。 ...全文,,,,2018-09-09,政务直通车,5,2,4,美丽北京·民生,
4282327913811995,【用好Word中的Ctrl键 调格式不费力】①Ctrl+[ 缩小字号，Ctrl+] 扩大字号；②CTRL+L 左对齐，CTRL+E 居中，CTRL+R 右对齐，Ctrl+J 两端对齐；③Ctrl+2 设为双倍行距；④Ctrl+0：段前添加一行间距。 ,"https://wx4.sinaimg.cn/large/902ace4bgy1fv37nr08jmj20sg0sg7cl.jpg,https://wx2.sinaimg.cn/large/902ace4bgy1fv37nsv86pj20sg0sggtf.jpg,https://wx3.sinaimg.cn/large/902ace4bgy1fv37nvh9fej20sg0sgtgc.jpg,https://wx1.sinaimg.cn/large/902ace4bgy1fv37nybmj3j20sg0sgqab.jpg,https://wx3.sinaimg.cn/large/902ace4bgy1fv37o12q5nj20sg0sgwig.jpg,https://wx3.sinaimg.cn/large/902ace4bgy1fv37o3k9y3j20sg0sggty.jpg,https://wx4.sinaimg.cn/large/902ace4bgy1fv37o600boj20sg0sggsk.jpg,https://wx1.sinaimg.cn/large/902ace4bgy1fv37o95snnj20sg0sg7aw.jpg,https://wx2.sinaimg.cn/large/902ace4bgy1fv37obctioj20sg0sgtg7.jpg",,,2018-09-09,微博 weibo.com,15,2,36,,
4282309505207885,【西城启动20处文物腾退】#美丽北京·文化#包括京报馆、五道庙、庆云寺等在内，西城区近期启动了6处文物腾退项目，年内将启动20项。腾退居民将定向安置到海淀上庄，丰台卢沟桥和高立庄3处保障房小区。 ,https://wx4.sinaimg.cn/large/902ace4bly1fv35kbzvhnj20es23skak.jpg,,,2018-09-09,政务直通车,8,9,3,美丽北京·文化,
